26246,26246,26246,26246,26246,26246,26246,26469,27816,27586,27591,27369,25795,25795,25795,25794,25794,26245,26246,26246,26246,26246,26246,26246,26246,26246,26246,26246,26246,26246,26246,26246,26246,26246,26246,26246,26246,26246,26246,26246,26246,26246,26246,26246,26246,26246,26246,26246,26246,26246,26246,26246,26246,26246,26246,26246
46396,46396,46396,46396,46396,46396,46396,46396,46396,46396,46396,46396,46396,46396,46396,46396,46396,46396,46396,46396,46396,46396,46396,46396,46397,45504,34485,36741,30238,24895,25570,26246,26246,26696,26696,26921,26921,26696,26696,26693,27815,27586,27591,26919,25570,25570,25570,25570,25570,25570,25570,25570,25570,25570,25570,25570
40321,40321,40321,40321,40321,40321,40321,40321,40321,40321,40321,40321,40321,40321,40321,40321,40321,40321,40321,40321,40321,40321,40321,40321,40321,40321,40321,40321,40321,40321,40321,40321,40321,40321,41445,42576,43023,43250,43253,43028,41680,40774,40774,40774,40774,40774,40774,40774,40774,40774,40774,40774,40774,40774,40774,40774
44819,44819,44819,44819,44819,44819,44819,44819,44819,44819,45947,45947,45947,45947,45947,45947,45947,45947,45947,45947,45947,45947,45947,45947,45046,45046,45046,45046,45046,45046,45046,45046,45046,45046,45046,45046,45046,45046,45046,45046,45046,45046,45046,45046,45046,45046,45046,45046,45046,45046,45046,45046,45046,45046,45046,45046
45278,45278,45278,45278,45278,45278,45278,45278,45278,45278,45278,45278,45278,45278,45278,45278,45278,45278,45278,43480,35610,28886,29841,29841,29841,29841,29841,29841,29841,29841,29841,29841,29841,29841,29841,29841,29841,29841,29841,29841,29841,29841,29841,29841,29841,29841,29841,29841,29841,29841,29841,29841,29841,29841,29841,29841
45269,45269,45269,45269,45269,45269,45269,45269,45269,45269,45269,45269,45269,45269,45044,45719,46172,46172,46172,46172,46172,46172,46172,46172,46172,46172,46172,46172,46172,46172,46172,46172,46172,46172,46172,46172,46172,46172,46172,46172,46172,46172,46172,46172,46172,46172,46172,46172,46172,46172,46172,46172,46172,46172,46172,46172
47518,47518,47518,47518,47518,47518,47518,47518,45946,45946,45946,45946,45946,45946,45946,45946,45946,45946,45946,45946,45946,45946,45946,45946,45946,45946,45946,45946,45946,45946,45946,45946,45946,45946,45946,45946,45946,45946,45946,45946,45946,45946,45946,45946,45946,45946,45946,45946,45946,46848,46848,46848,46848,46848,46848,46848
45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,45500,43479,43479,43479,43479,43028
44144,44144,44144,44144,44144,44144,44144,44144,44144,44144,44144,44144,44144,44144,44144,44144,44144,44144,44144,44144,44144,41899,42823,42823,42823,42823,42823,42823,42823,42823,42823,42823,42823,42823,42823,42823,42823,42823,42823,42823,42823,42823,42823,42823,42823,42823,42823,42823,42823,42823,42823,42823,42823,42823,42823,42823
41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41680,42804,42804,42804,43474,43474,43474,43474,42574,43249,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,40772,40772,40772,40772,40772,40772,40772,40772,40772,40772,40772,40772
41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41002,20756,20756,20756,20756,20756,20756,20756,20756,20756,20756,20756,20756,20756,20756,20756,20756,20756,20756,20756,20756,41904,41904,41904,41904,41904,41904,41904,41904,41904,41904,41904,41904,41904,41904,41904,41904,41904,41904,41904,41904,41904,40773,40773,40773,40773
29542,29542,29542,48418,48418,48418,48418,48418,48418,48418,48418,48418,48418,48418,48418,48418,48418,48418,48418,48418,48418,48418,48418,48418,48418,48418,48418,48418,48418,48418,48418,48418,48418,48418,48418,48418,48418,48418,48418,48418,48418,47968,41436,36946,29073,29073,29073,29073,29073,29073,29073,29073,29073,29073,29073,29073
44815,44815,44815,44815,44815,44815,44815,44815,44815,44815,44815,44815,44815,44815,44815,44815,44815,44815,44815,44815,42822,42373,42373,42373,42373,42373,42373,42373,42373,42373,42373,42373,42373,42373,42373,42373,42373,42373,42373,42373,42373,42373,42373,42373,42373,42373,42373,42373,42373,42373,42373,42373,42373,42373,42373,42373
44819,44819,44819,44819,44819,44819,44819,44819,44819,44819,44819,44819,44819,44819,44819,44819,44819,44819,44819,44819,44819,44819,44819,44819,44819,44819,41445,37621,37621,37621,37621,37621,37621,37621,37621,37621,37621,37621,37621,37621,37621,37621,37621,37621,37621,37621,37621,37621,37621,37621,37621,37621,37621,37621,37621,37621
40773,40773,40998,40998,40998,40998,40998,39876,39657,43704,48652,47978,47312,47094,47547,47547,47547,46648,45970,45971,45746,45971,45971,45069,42369,42132,39882,39654,40550,40774,40774,40774,40774,40774,40774,40774,40774,40774,40774,40774,40774,40774,40774,40774,40774,40774,40774,40774,40774,40774,40774,40774,40774,40774,40774,40774
40775,40775,40775,40775,40775,40775,40775,40775,40775,40775,41680,43475,43475,43475,43475,43475,43475,43475,43475,43475,43475,43475,43475,43475,43475,43475,43475,43475,43475,43475,43476,43476,43476,43476,43476,43476,43476,43476,43476,43476,43476,43476,43476,43476,43476,43476,43476,43476,41680,37190,41001,41001,40326,40326,39656,39656
44600,44600,45053,45053,45053,45053,42132,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625
48203,48203,48203,47537,47769,47769,48894,49119,50020,50016,50006,45953,44823,44373,44369,44369,43919,43919,41220,39871,39871,39871,39871,39871,39871,39871,39871,39871,39871,39871,39871,39871,39871,39871,39871,39871,39871,39871,39871,39871,39871,39871,39871,39871,39871,39871,39871,39871,39871,39871,39871,39871,39871,39871,39871,39871
47293,47293,47293,47293,47293,47293,47293,47293,47293,47293,47293,47293,47072,45953,43253,43253,43253,43253,43253,43253,43253,43253,43253,43253,43253,43253,43253,43253,43253,43253,43253,43253,43253,43253,43253,43253,43253,43253,43253,43253,43253,43253,43253,43253,43253,43253,43253,43253,43253,43253,43253,43253,43253,43253,43253,43253
27040,27040,27040,27040,27040,27040,27040,27040,27040,27040,27040,27040,27040,27040,27040,27040,27040,27040,27040,27040,27040,27040,27040,27040,27040,27040,27040,27040,27040,27040,27040,29097,29322,28872,35385,35385,38759,45054,47292,47517,47517,47517,47517,47293,47293,47293,47293,45048,43926,43926,43926,43926,44602,44602,44602,44602
46174,46174,46174,46174,46174,46174,46174,46174,46174,46174,46174,46174,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,41212,30663,30663,30663,39411,39411,39411,39411,46173,46173,46173,46173,46173,46173,46173,46173,46173,46173,46173,46173,46173,46173,46173,46173,46173,46173,46173
50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,46252,46252,46252,46252,46252,46252,46258,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625
42146,42146,42146,42146,42146,42146,42146,42146,42146,42146,42146,42146,42146,42146,42146,42146,42146,42146,42146,42146,42146,42146,42146,42145,42137,40321,40321,40774,40549,39878,39878,39878,39878,39878,39878,39878,39878,39878,39878,39878,39878,39878,39878,39878,39878,39878,39878,39878,39878,39878,39878,39878,39878,39878,39878,39878
42375,42375,42375,42375,42375,42375,42375,42375,42375,42375,42375,42375,42375,42375,42375,42375,42375,42375,42375,42375,42375,42375,42375,42375,42375,42375,47761,47080,47080,47080,47080,47080,47080,47080,47080,47080,47080,47080,47080,47080,47080,47080,47080,47080,47080,47080,47080,47080,47080,47080,47080,47080,47080,47080,47080,47080
41001,41001,41001,41001,41001,41001,41001,41001,41001,41001,41001,41001,41001,41001,41001,41001,41001,41001,41001,41001,41001,41001,41001,41001,41001,41001,41001,41001,41001,41001,41001,41001,41001,41001,41001,41001,41001,41001,41001,41001,41001,41001,40777,39436,39436,39435,39434,39434,41905,42140,42140,42140,42140,42140,42140,42140
46845,46845,46845,46845,46845,46845,46845,46845,46845,46845,46845,46845,46845,46845,46845,46845,46845,46845,46845,46845,46845,46845,46845,46845,46174,44379,40786,43029,43704,43704,43478,43478,43704,46620,47068,47517,47517,47517,47517,47517,47517,47517,47517,47517,47517,47517,47517,47517,47517,47517,47517,47517,47517,47517,47517,47517
46627,46627,46627,46627,46627,46627,46627,46627,46627,46627,46627,46627,46627,46627,46627,46627,46627,46627,46627,46627,46627,46627,46627,46627,46627,46627,46627,46627,46627,45728,29096,29096,29096,29096,29097,29097,29322,38084,45044,46848,46848,46848,46848,46848,46848,46848,46848,46848,46848,46848,46848,46848,46848,46848,46848,46848
48652,48652,48652,48652,48652,48652,48652,48652,48652,50625,50625,50625,47073,46173,46173,46173,46173,46173,46173,46173,46173,46173,46173,46173,46173,46173,46173,46173,46173,46173,46173,46173,46173,46173,46173,46173,46173,46173,46173,46173,46173,46173,46173,46173,46173,46173,46173,46173,46173,46173,44379,44379,44379,44379,44379,44379
22281,22281,22281,22281,22281,22281,22281,35118,45953,46624,46850,45954,44187,44642,45319,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543
39233,44603,46397,46172,46172,46172,46172,46172,46172,46172,46172,46172,46172,46172,46172,46172,46172,46172,46172,46172,46172,46172,46172,46172,46172,46172,46172,46172,46172,46172,46172,46172,46172,46172,46172,46172,46172,46172,46171,46171,46171,46171,46171,46171,46171,46171,46171,46171,46171,46171,46171,46171,46171,46171,46171,46171
42375,42375,42375,42375,42375,42375,42375,42375,42375,42375,42375,42375,42375,42375,43725,42600,42145,42128,42128,42128,42128,42128,42128,42128,42128,42128,42128,42128,42128,42128,42128,42128,42128,42128,42128,42128,42128,42128,42128,42128,42128,42128,42128,42128,44412,44412,44412,44412,44412,44412,44412,44412,44412,44412,44412,44412
40323,40323,40323,40323,40323,40323,40323,40323,40323,40323,40323,40323,40323,40323,40323,40327,40552,40552,40552,40552,40552,40552,40552,40552,40552,40552,40552,40552,40552,40552,40552,40552,40552,40552,40552,40552,40552,40552,40552,40552,40552,40552,40552,40552,40552,40552,40552,40552,40552,40552,40552,40552,40552,40552,40552,40552
40550,40550,40550,40550,40550,40550,40550,40550,40550,40550,40550,40550,40550,40550,40550,40550,40550,40550,40550,40550,40550,40550,40550,40550,40550,40550,40550,40550,40550,40550,40326,39208,39208,36848,36848,37514,37730,37730,37730,37730,38418,38418,38418,38418,38418,40199,40199,39879,39879,39646,39421,39421,38283,38283,38283,40097
45499,45499,45499,45499,45499,45499,45947,45945,45945,45945,45945,45945,45945,45945,45945,45269,45269,45269,45269,45269,45269,45269,45269,36515,44370,45044,46173,45947,46624,47524,47524,47524,47524,47524,47524,47524,47524,47524,47524,47524,47524,47524,47524,47524,47524,47524,47524,47524,47524,47524,47524,47524,47524,47524,47524,47524
24676,24676,24676,24676,24657,27562,32729,42398,45317,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,45543,44637
50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,49673,45283,45282,43029,42804,42804,42804,42804,43475,43475,43475,43475,43475,44372,45719,45720,45720,45720,45720,45720,45720,45720,45720,45720,45720,45720,45720,45720,45720,45720,45720,45720,45720,45720,45720,45720,45720,45720,45720,45720
50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,46021,45283,44379,42579,42579,42579,42579
40325,40325,40325,40325,40325,40325,40325,40325,40325,40325,40332,39241,38418,24945,24945,24945,24945,24945,24945,24945,24945,24945,35944,35944,35944,35944,35944,35944,35944,35944,35944,41062,41063,41289,41288,39489,39505,37746,29659,27887,26773,26323,26323,26548,26323,25646,26096,27866,31685,39986,39740,39262,39233,39208,40552,39197
44637,44637,44637,44637,44412,37212,31138,29557,38788,47786,47546,47546,47546,47546,47546,47546,47546,47546,47546,47546,47546,47546,47546,47546,47546,47546,47546,47546,47546,47546,47546,47546,47546,47546,47546,47546,47546,47546,47546,47546,47546,47546,47546,47546,47546,47546,47546,47546,47546,47546,47546,47546,47546,47546,47546,47546
43470,47074,47074,47074,47074,47074,47074,47074,47074,47074,47074,47074,47074,47074,47074,47074,47074,47074,47074,47074,47074,47074,47074,47074,47074,47074,47074,47074,47074,47074,47074,47074,47074,47074,47074,47074,47531,47536,48005,46212,45988,46211,46211,46211,47787,47787,47787,47787,47771,47772,47770,47770,47765,46853,46853,46853
41225,41225,41225,41225,41225,41225,41225,41225,41225,41225,41225,41225,41225,41225,41225,41225,41455,45953,44378,44378,43253,43253,41228,40999,40999,40999,40999,40999,40999,40999,40999,40999,40999,40999,40999,40999,40999,40999,40999,40999,40999,40999,40999,40999,40999,40999,40999,40999,40999,40999,40999,40999,40999,40999,40999,40999
48193,48193,48193,48193,48193,48193,48193,48193,48193,48193,48193,48193,48193,48193,48193,48193,48418,48418,39265,41291,41291,33875,33875,32958,23039,1451,1926,579,579,579,579,579,579,579,579,579,804,804,804,804,804,804,804,804,804,1029,2154,38306,38306,39657,44829,45945,46172,47069,47517,47517
40107,40107,40107,40107,40107,40107,40107,40107,40107,40107,40107,39251,39753,37521,37521,37521,37521,37521,37521,37521,37521,37521,37521,37521,37521,37519,37519,37519,37519,37519,37519,37519,37519,37519,37519,37519,37519,37519,39984,39248,42805,43927,42125,41002,40322,40322,40322,40322,40322,40322,40322,40322,40322,40322,40322,40322
39882,39882,39882,39882,39882,39882,39882,39882,39882,38982,32448,11748,1907,804,354,129,129,129,129,50625,50625,50625,50625,50625,50625,50625,50625,50625,579,3053,3053,3053,3053,3053,3053,3052,3052,3052,3052,3052,3052,3052,2603,2603,1929,3426,24798,29523,32448,32448,47968,47517,47742,47742,47742,47742
40332,40332,40332,40332,40332,40332,40332,40332,40332,40332,40332,40332,40332,40331,40331,37522,37522,37522,37522,37522,37522,37522,37522,37297,37297,37297,37297,37297,37297,37297,37073,37087,36863,35493,37070,38641,38641,39984,39222,40549,40774,40774,40774,40774,40774,40774,40774,40774,40774,40774,40774,40774,40774,40774,40774,40774
40552,40552,40552,40552,40552,40552,40552,40552,40552,40552,40106,39745,37970,39102,39102,39102,39102,39102,39102,39102,39102,39102,39102,39102,39102,39102,39102,39102,39102,39102,38418,38418,38418,38418,38418,38418,38418,38418,38418,38418,38418,38418,38418,38418,38418,38418,38418,38418,38418,39978,39971,39730,39489,39454,39880,40774
40331,40331,40331,40331,40331,40331,40331,40331,40331,40331,40331,40331,40331,40331,40331,40331,40331,40331,40331,40331,40331,40331,40331,40331,31010,31010,31010,31010,31010,31010,31010,31010,31010,31010,31010,31010,31010,35505,37746,37746,37746,37746,37746,37746,38643,38643,38643,38643,38643,38643,38643,39264,39230,40551,40550,40550
42372,42372,42822,42822,42822,42823,42148,42148,42148,42148,42373,42373,42373,42373,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372
40107,40107,40107,40107,40107,40107,40107,40107,40107,40107,40107,40332,39688,27583,17869,17869,17869,17869,17869,17869,17869,17869,34833,34833,34833,34833,34833,34833,34833,34833,32584,27878,26323,26323,26998,24971,27879,35281,39980,44660,39455,39882,40325,40325,40325,40325,40325,40325,40325,40325,40325,40325,40325,40325,40325,40325
42354,42354,42354,42354,42354,38533,27512,20770,15581,15133,15133,15133,15133,15133,15133,15133,15133,15133,15133,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625
40775,40775,40775,40775,40775,40775,40775,40775,40775,40775,40775,40775,40775,40775,40775,40775,40775,40775,40775,40775,40775,40775,40775,40775,40775,40775,40775,40775,40775,39881,44379,50259,49584,50475,46178,40320,48087,49223,49223,49223,49223,49223,40097,40097,40097,40097,40097,40097,39871,39871,39871,39871,39871,39871,39871,39871
42372,42372,42372,42372,42372,42372,43945,43945,43945,43945,43945,43945,43945,43945,43945,43945,43945,44170,45520,45294,42820,39445,39224,42149,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625,41244,41244,41244,41244
40553,40553,40553,40553,40553,40553,40553,40553,40553,40553,40553,38988,39974,37521,37521,37521,37521,37521,37521,37521,37521,37521,37521,37521,37521,37521,37521,37521,37521,37521,38418,38418,38418,38418,38418,38418,38418,38418,38418,38418,38418,38418,38418,38418,38418,38418,38418,38418,39232,40104,40774,40774,40774,40774,40774,40774
40107,40107,40107,40107,40107,40107,40107,40107,40107,40107,40107,40107,37969,37521,37521,37521,37521,37521,37521,37521,37521,37521,37521,37521,37521,37521,37521,37521,37521,37521,38418,38418,38418,38418,38418,38418,38418,38418,38418,38418,38418,38418,38418,38418,38418,38418,38418,49214,49214,49214,49214,49214,49214,49214,49214,49214
43047,43047,43047,43047,43047,43047,43047,43047,43047,43047,43047,43047,43047,43047,43047,43047,43047,43047,43047,43047,43047,43047,43047,43047,43047,43047,43047,43047,43047,43047,43047,43047,43047,43047,43047,43047,43047,43047,43047,43047,43047,43047,43047,43047,43047,43047,43047,43047,43047,43047,43498,43048,43048,42372,39669,39213
44818,44818,44818,44818,44818,44818,44818,44818,44818,44818,44818,44818,44818,44818,44818,44818,44818,44818,44818,44818,44818,44818,44818,44818,44818,44818,42823,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372
47069,47069,47069,47069,47069,47069,47069,47069,47069,47069,46397,45527,45601,45601,45601,45601,45601,45601,45601,45601,45601,45601,45601,45601,45601,45601,45601,45601,45601,45601,45601,45601,45601,45601,45601,17929,17929,17929,17929,17929,17929,17929,17929,17929,17929,17929,17929,17929,17929,17929,17929,17929,17929,17929,17929,17929
42146,42146,42146,42146,42146,42146,42146,42146,42146,42146,42146,42146,42146,42146,42146,42146,42146,36497,15358,15583,15583,15583,14683,14683,14683,14683,14682,14682,14682,14682,14682,14682,14682,14682,14682,14682,14682,14682,14682,14682,14682,14682,14682,14682,14682,14682,50625,50625,50625,50625,50625,50625,50625,50625,50625,50625
42597,42597,42597,42597,42597,42597,42597,42597,42597,42597,42597,42597,42597,42597,42597,42597,42597,42597,42597,42597,42597,42597,42597,42597,42597,42597,42597,42597,42597,42597,42597,42597,42597,42130,31548,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422,30422
43252,43252,43252,43252,43252,43252,43251,43476,43476,44154,44154,44154,44154,44154,44154,44154,44154,44154,44154,44154,44154,44154,44154,44154,44154,44154,44154,44154,44154,44154,44154,44154,44154,44154,44154,44154,44154,44154,44154,44154,44154,44154,44154,44154,44154,44154,44154,44154,44154,44154,44154,44154,44154,44154,44154,44154
42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,31361,30012,18771,19006,19006,19006,19006,19006,19005,19005,19005,19005,19013,19026,19253,17676,16777,16777,16777,16777,16777,16777,16777,16777,16777
45728,45728,45728,45728,45728,45728,45728,45728,45728,44379,41006,44151,43919,43919,43919,43919,43919,43919,43919,43919,43919,43919,43919,43919,43919,43919,43919,43919,43919,43919,43919,43919,43919,43919,43919,43919,43919,43919,43919,43919,43919,43919,43919,43919,43919,47072,47072,47072,47072,47072,47072,47072,47072,47072,47072,47072
45045,45045,45045,45045,45045,45045,45045,45045,44820,44820,44820,44820,44820,44820,44820,44820,44820,44820,44820,47068,47068,47068,47068,47068,47068,47068,47068,47068,47068,47068,47068,47068,47068,47068,47068,47068,47068,47068,47068,47068,47068,47068,47068,47068,47068,47068,47068,47068,47068,47068,47068,47068,47068,47068,47068,47068
42366,42366,42366,42366,42366,42366,42366,42366,42366,42366,42366,42366,42366,42366,42366,42366,42366,42366,42366,42366,42366,42366,42366,42366,42366,42366,42366,42366,42380,41037,42156,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372,42372
44170,44170,44170,43046,42368,41900,30873,30194,30194,30194,30194,30194,30194,30194,30194,29073,29073,29073,29073,29073,29073,29073,29073,25023,21378,18079,18300,18300,18300,18527,18527,18527,18527,18527,18527,18527,18527,18527,18527,18527,18527,18527,18527,18527,18527,18527,18527,18527,18527,18527,18527,18527,18527,18527,18527,18527
42370,42370,42370,42370,42359,33122,33122,33122,33122,33122,33122,33122,33122,33122,33122,33122,33122,33122,33122,33122,33122,33122,33122,33122,33122,33122,33122,33122,33122,33122,33122,33122,33122,33122,33122,33122,33122,33122,33122,33122,33122,33122,33122,33122,33122,33122,33122,33122,33122,33122,33122,33122,33122,33122,33122,33122
46843,46843,46843,46843,46843,46843,46843,46843,46843,46843,46843,46843,46843,46843,46843,46843,46843,46843,46843,46843,45046,44598,44597,44597,44597,44597,44597,44597,44597,44597,44597,44597,44151,44151,44151,44151,44151,44151,44151,44151,44151,44151,44151,44151,44151,44151,43699,43699,43699,44822,46845,47069,47069,47069,47069,47069
42146,42146,42146,42146,42146,42146,42146,42146,42146,42146,42146,42146,42146,42146,42146,42146,42146,42146,42146,42146,42146,42146,42146,42146,42146,42146,42146,42146,42146,42146,42146,42146,42146,42146,42146,42146,42146,42146,42146,42146,42146,42146,42146,42161,45087,45087,45311,45311,43737,35181,35840,27948,26368,28169,28169,28169
45950,45950,45950,45950,45950,45950,45950,45950,45950,45950,45950,45950,45950,45950,45950,45950,45950,45950,45950,45950,45950,45950,45950,45950,45950,45950,45950,45950,45950,45950,45950,45950,45950,45950,45950,45950,45950,45950,45950,45950,45950,45950,45950,45950,45950,45950,45950,45950,45950,45950,45950,45269,44370,44370,45502,45502
50443,50443,50443,50443,50443,50443,50443,50443,50443,50443,50443,50443,50443,48414,48638,48638,47739,47739,47739,47518,47518,47518,47293,45494,45494,45944,45718,45503,38983,38310,38310,38310,38310,38310,38535,38535,38535,38535,38535,38535,41455,43479,45724,47517,47517,47517,47517,47517,47517,47517,47517,47517,47517,47517,47517,47517
44596,44596,44596,44596,45049,45049,45049,45049,45049,45049,45049,45049,45283,45542,45542,45542,45542,45542,45542,45542,45542,45542,45542,45542,45542,45542,45542,45542,45542,45542,45542,45542,45542,45542,45542,45542,45542,45542,45542,45542,45542,45542,45542,45542,45542,45542,45542,45542,45542,45542,45542,45542,45542,45542,45542,45542
46853,29094,29094,24386,21462,21462,21462,21462,21462,21462,21462,21462,21462,21462,21462,21462,21462,21462,21462,21462,21462,21462,21462,21462,21462,21462,21462,21462,21462,21462,21462,21462,21462,21462,21462,21462,21462,21462,21462,21462,21462,21462,21462,21462,21462,21462,21462,21462,21462,21462,21462,21462,21462,21462,21462,21462
46853,46853,46853,46853,46853,46853,46853,46853,46853,46853,46853,46853,46853,46853,46853,46853,46853,46853,46853,46853,46853,46853,46853,46853,46853,46853,46853,46853,46853,46853,46853,46628,44154,42354,42354,42354,42354,42354,42354,42354,42354,42354,42354,42354,42354,42354,42354,42354,42354,42354,42354,42354,42354,42354,42354,42354
